Object ID	Total Intensity 53BP1 647	Mean Intensity 53BP1 647	Area 	Center X 	Center Y 	Parent Object ID (MO)	Parent Trace ID
18597	14241	171.57831	83	609	862.5	24976	-1
18598	5647	176.46875	32	601	863.5	24976	-1
18599	2641	188.64285	14	614.5	875	24976	-1
18600	1921	174.63637	11	1373	873	24977	-1
18601	6996.9995	159.02272	44	494	862	24978	-1
18602	1684	168.39999	10	496	870	24978	-1
18603	1531	153.10001	10	1101.5	852	24979	-1
18604	3210	160.5	20	1098.5	871.5	24979	-1
18605	8639	215.97501	40	1089.5	875	24979	-1
18606	6869	159.74419	43	1630	861.5	24982	-1
18607	8184	170.5	48	1635	884	24982	-1
18608	3186	159.3	20	713	891.5	24984	-1
18609	34933	442.18988	79	62	902.5	24989	-1
18610	2182	155.85715	14	1106	934	24995	-1
18611	5964	165.66667	36	608.5	942.5	24998	-1
18612	4612	164.71428	28	604	946	24998	-1
18613	8221	171.27083	48	603	953	24998	-1
18614	1574	157.39999	10	615	956.5	24998	-1
18615	3151	165.8421	19	594	959	24998	-1
18616	1731	157.36363	11	611.5	961	24998	-1
18617	11446	176.0923	65	586	966.5	24998	-1
18618	18491	165.09822	112	601	969	24998	-1
18619	1606	160.60001	10	585.5	976	24998	-1
18620	29842	387.55844	77	255.5	962	25002	-1
18621	2826	176.625	16	1669.5	991	25004	-1
18622	2520	157.5	16	985.5	994.5	25009	-1
18623	32047.002	168.66843	190	975.5	1002	25009	-1
18624	3075	153.75	20	956	1002	25009	-1
18625	13949	170.10976	82	743	1000.5	25011	-1
18626	6404	188.35294	34	715	1010	25011	-1
18627	2223	158.78572	14	754.5	1009	25011	-1
18628	17331	175.06061	99	743.5	1024.5	25011	-1
18629	2040	170	12	722	1024	25011	-1
18630	3889	169.08696	23	725	1038.5	25011	-1
18631	1817.9999	165.27272	11	733	1037	25011	-1
18632	8968	309.24139	29	1498.5	1016.5	25012	-1
18633	5022	209.25	24	1535.5	1021.5	25012	-1
18634	3941.9998	157.67999	25	1164.5	1039	25013	-1
18635	2873	169	17	816.5	1024.5	25014	-1
18636	1865	186.5	10	809	1048	25014	-1
18637	20828	165.30159	126	366	1066	25017	-1
18638	3171	211.39999	15	1342.5	1035.5	25018	-1
18639	23139	373.20969	62	1367	1040	25018	-1
18640	27678.998	542.72546	51	1335.5	1048	25018	-1
18641	6607	220.23334	30	1360.5	1049	25018	-1
18642	17095	158.28703	108	996.5	1052.5	25021	-1
18643	3028	159.36842	19	1011.5	1050	25021	-1
18644	8696	167.23077	52	175.5	1072	25023	-1
18645	10703	267.57501	40	1270.5	1076	25024	-1
18646	20887	464.15555	45	1280.5	1092	25024	-1
18647	7313	317.95651	23	1414	1100	25031	-1
18648	6157	205.23334	30	1406.5	1108	25031	-1
18649	1969	196.89999	10	1415	1113.5	25031	-1
18650	18336	390.12766	47	1397	1133.5	25031	-1
18651	4999	166.63333	30	665.5	1122	25032	-1
18652	21875	364.58334	60	1476.5	1121.5	25034	-1
18653	7975	215.54054	37	1491	1127.5	25034	-1
18654	42911	268.19376	160	1313.5	1153	25038	-1
18655	9584	273.82858	35	1315.5	1163.5	25038	-1
18656	11517	157.76712	73	276	1152	25039	-1
18657	29370	165.93221	177	2039.5	1158	25040	-1
18658	1685	153.18182	11	2034	1166	25040	-1
18659	2024	184	11	838	1161	25041	-1
18660	10770	165.69231	65	818.5	1168.5	25041	-1
18661	3578	155.56522	23	1757.5	1180.5	25044	-1
18662	4042	168.41667	24	1724	1182	25044	-1
18663	4182	154.88889	27	1738	1182.5	25044	-1
18664	7305	158.80435	46	492.5	1200.5	25046	-1
18665	4896	195.84	25	1139	1192	25047	-1
18666	1923	160.25	12	1406.5	1232	25051	-1
18667	4471	212.90475	21	1107.5	1220.5	25053	-1
18668	15640	411.57895	38	667.5	1218.5	25055	-1
18669	76268	625.14752	122	1497	1273	25058	-1
18670	3839	182.80952	21	935.5	1245	25060	-1
18671	1705	170.5	10	955.5	1259	25060	-1
18672	2771	153.94444	18	1226.5	1302	25071	-1
18673	1540	154	10	1238.5	1307	25071	-1
18674	2948	155.1579	19	1216.5	1322.5	25071	-1
18675	8675	247.85715	35	1813.5	1302.5	25072	-1
18676	8191	157.51923	52	1798.5	1316.5	25072	-1
18677	4318	159.92592	27	2035	1344	25076	-1
18678	12253	191.45313	64	1175.5	1348	25078	-1
18679	2885	240.41667	12	1149	1349	25078	-1
18680	76523	394.44846	194	1780	1370	25079	-1
18681	7098	154.30435	46	1902	1366.5	25080	-1
18682	1666	166.60001	10	984	1382	25081	-1
18683	7744	161.33333	48	1461.5	1388	25082	-1
18684	3587	163.04546	22	1273	1401	25084	-1
18685	1587	158.7	10	1681	1407	25087	-1
18686	4025	161	25	1591	1441.5	25091	-1
18687	5413	159.20589	34	1603.5	1471	25091	-1
18688	62642	372.86905	168	1490	1456.5	25096	-1
18689	2965	156.05263	19	1338.5	1518	25101	-1
18690	10597	158.16418	67	1592	1529	25109	-1
18691	5746	179.5625	32	1561	1535	25109	-1
18692	2999	176.41176	17	1406.5	1545	25110	-1
18693	2953	164.05556	18	1277.5	1567.5	25115	-1
18694	6277	165.1842	38	1273.5	1574	25115	-1
18695	3258	155.14285	21	1832.5	1586	25119	-1
18696	59271	361.40854	164	1911.5	1613	25122	-1
18697	5245	187.32143	28	1278.5	1650.5	25128	-1
18698	3432	190.66667	18	1260.5	1655.5	25128	-1
18699	6264	174	36	1282	1666.5	25128	-1
18700	2136	178	12	1267	1673	25128	-1
18701	1669	166.89999	10	1279	1676	25128	-1
18702	1752	175.2	10	911	1690	25131	-1
18703	22898	164.73381	139	1784.5	1675.5	25133	-1
18704	41959	248.27811	169	1843.5	1690	25137	-1
18705	4883	212.30435	23	1180.5	1682	25138	-1
18706	51317	300.09943	171	2000	1708.5	25139	-1
18707	39905	350.04385	114	1482.5	1733	25147	-1
18708	8010	174.13043	46	1499.5	1734	25147	-1
18709	24253	169.60139	143	1546.5	1743	25148	-1
18710	1882	171.09091	11	847	1782	25152	-1
18711	1873	156.08333	12	1166.5	1773	25153	-1
18712	8345	203.53659	41	1034.5	1778	25159	-1
18713	50086	319.0191	157	1488.5	1793	25160	-1
18714	35751	255.36429	140	2001.5	1803	25161	-1
18715	49834	315.40506	158	1544.5	1822	25162	-1
18716	37727	190.54041	198	1687.5	1816.5	25163	-1
18717	7642	155.95918	49	1880.5	1834	25164	-1
18718	18920	165.9649	114	736	1856	25168	-1
18719	5307	165.84375	32	747	1856	25168	-1
18720	3462	164.85715	21	730.5	1864	25168	-1
18721	15986	170.06383	94	720.5	1876	25168	-1
18722	4814	160.46666	30	720	1884.5	25168	-1
18723	5379	179.3	30	729.5	1895.5	25168	-1
18724	10000	158.73016	63	1671	1860	25170	-1
18725	23756	172.14493	138	813	1878	25174	-1
18726	12744.999	157.34567	81	1991.5	1890.5	25175	-1
18727	19991	167.99159	119	1800.5	1903.5	25177	-1
18728	18567	187.54546	99	300	1921	25179	-1
18729	3429	190.5	18	293.5	1930	25179	-1
18730	2375	197.91667	12	294	1941	25179	-1
18731	2858	178.625	16	314.5	1951	25179	-1
18732	17589	170.76698	103	836	1931	25181	-1
18733	8637	179.9375	48	1880.5	1926.5	25182	-1
18734	2636	155.05882	17	1503	1961.5	25185	-1
18735	3850	154	25	1496.5	1964.5	25185	-1
18736	5222	158.24243	33	2023	1995.5	25190	-1
18737	7000	179.48718	39	1997.5	2006	25190	-1
18738	15818	156.61386	101	1811.5	2017.5	25192	-1
18739	11965.001	159.53334	75	1906.5	2042.5	25198	-1
18740	24684	171.41667	144	1707.5	2039	25199	-1
18741	20894	184.90265	113	1223.5	2043	25200	-1
18742	2525	168.33333	15	1236.5	2046	25200	-1
18743	5897	245.70833	24	363	28.5	25201	-1
18744	8877	197.26666	45	1550.5	2	25205	-1
18745	11171	189.33899	59	1117.5	64.5	25208	-1
18746	1579	157.89999	10	1117	71	25208	-1
18747	6844	166.92683	41	1838.5	136	25213	-1
18748	8562	158.55556	54	1408	142	25214	-1
18749	20516	259.6962	79	1992	172	25220	-1
18750	4777	170.60715	28	425.5	221.5	25225	-1
18751	2905	170.88235	17	336.5	264.5	25232	-1
18752	7070.0005	181.28206	39	705	310.5	25233	-1
18753	5761	192.03334	30	993	304	25237	-1
18754	2317	154.46666	15	998.5	314	25237	-1
18755	6872	156.18182	44	1010.5	318	25237	-1
18756	1881	156.75	12	998	318.5	25237	-1
18757	12644	166.36842	76	1781.5	298.5	25238	-1
18758	10804	166.21538	65	1784	316	25238	-1
18759	2366	169	14	479	323.5	25240	-1
18760	3734	155.58333	24	1773	327.5	25241	-1
18761	17819	269.98486	66	55	342	25242	-1
18762	10193	254.825	40	62	362.5	25242	-1
18763	25884	177.28767	146	303	378	25246	-1
18764	34475	195.88068	176	728.5	381.5	25247	-1
18765	9721	162.01666	60	128	424	25251	-1
18766	4335	180.625	24	138	426	25251	-1
18767	8524	177.58333	48	132.5	452.5	25251	-1
18768	2351	180.84616	13	114	458	25251	-1
18769	29448	179.56097	164	685.5	439	25253	-1
18770	12851	183.58571	70	1000.5	453	25257	-1
18771	28362	168.82143	168	1822	467	25260	-1
18772	12040	156.36363	77	1809.5	487.5	25260	-1
18773	6801	194.31429	35	563	487	25261	-1
18774	5274	175.8	30	556	490	25261	-1
18775	14641	164.50562	89	578	494	25261	-1
18776	5132	171.06667	30	587.5	494	25261	-1
18777	3130	156.5	20	548.5	499	25261	-1
18778	19827	165.22501	120	893	492	25262	-1
18779	8200	160.78432	51	899	503.5	25262	-1
18780	3659	159.08696	23	889	504.5	25262	-1
18781	11063	170.2	65	1963	523	25263	-1
18782	3982	181	22	666.5	561.5	25268	-1
18783	4357	217.85001	20	641	567.5	25268	-1
18784	36960	450.73172	82	494.5	563.5	25272	-1
18785	3206	229	14	473	578.5	25272	-1
18786	3795	189.75	20	375.5	602	25274	-1
18787	2481	155.0625	16	2.5	598	25275	-1
18788	17910	170.57143	105	4	610.5	25275	-1
18789	36384	187.54639	194	1777	624	25278	-1
18790	3841	160.04167	24	1764	623.5	25278	-1
18791	3558	187.26315	19	666.5	647.5	25280	-1
18792	4550	175	26	1501.5	647.5	25281	-1
18793	4064.9998	184.77272	22	1502	654.5	25281	-1
18794	2188	182.33333	12	334	708	25291	-1
18795	25237	191.18939	132	319	724.5	25291	-1
18796	7243	168.44186	43	333.5	721.5	25291	-1
18797	4076	169.83333	24	315	739.5	25291	-1
18798	1685	168.5	10	319	747.5	25291	-1
18799	1741	174.10001	10	607	741.5	25292	-1
18800	18657	190.37755	98	2024.5	721	25294	-1
18801	2071	159.30769	13	2019.5	734	25294	-1
18802	20902	174.18333	120	3	742.5	25296	-1
18803	3303.0002	157.28572	21	3	759.5	25296	-1
18804	2468	154.25	16	61.5	757	25299	-1
18805	1775	161.36363	11	736.5	802.5	25305	-1
18806	6139	165.91891	37	1053.5	794.5	25306	-1
18807	11479	166.36232	69	1057.5	801.5	25306	-1
18808	4149	197.57143	21	816	816.5	25307	-1
18809	29591.998	321.65216	92	835.5	822	25307	-1
18810	2540	169.33333	15	185	862	25315	-1
18811	12112	336.44446	36	271.5	873.5	25316	-1
18812	2273	189.41667	12	304	875	25316	-1
18813	13628	197.50725	69	405.5	866.5	25318	-1
18814	22361	314.94366	71	397	868.5	25318	-1
18815	15759	309	51	415.5	883.5	25318	-1
18816	2817	156.5	18	1960	878.5	25320	-1
18817	8444	179.65958	47	664	882	25322	-1
18818	3501	159.13637	22	678.5	885	25322	-1
18819	3093	193.3125	16	651	890	25322	-1
18820	1775	161.36363	11	676.5	891.5	25322	-1
18821	95833	647.52026	148	102.5	897.5	25323	-1
18822	45324	374.57852	121	825	907	25326	-1
18823	1813	164.81818	11	814	906	25326	-1
18824	2963	174.29411	17	221.5	916	25327	-1
18825	1844	167.63637	11	214	916	25327	-1
18826	15081.001	386.69232	39	198	923.5	25327	-1
18827	41217	207.12061	199	2038.5	930	25329	-1
18828	5112	176.27586	29	1765	944	25331	-1
18829	2283	175.61539	13	329	936	25333	-1
18830	6123	161.13158	38	336.5	941	25333	-1
18831	2457	163.8	15	360	942	25333	-1
18832	2791	174.4375	16	317.5	945.5	25333	-1
18833	7043	220.09375	32	336	963.5	25333	-1
18834	11242	165.32353	68	1665	959	25335	-1
18835	1864	155.33333	12	184.5	966.5	25336	-1
18836	7657	156.2653	49	186	976	25336	-1
18837	3189	167.8421	19	24	991	25344	-1
18838	2679	157.58824	17	1205	1028	25347	-1
18839	85495	678.53174	126	86.5	986.5	25348	-1
18840	5986	171.02856	35	66	1003	25348	-1
18841	1619	161.89999	10	1700	993.5	25352	-1
18842	2293	163.78572	14	1764.5	1028	25355	-1
18843	40809	253.47205	161	1778	1042.5	25355	-1
18844	3994	166.41667	24	1473.5	1028	25356	-1
18845	8470	154	55	1914.5	1033	25357	-1
18846	18334	162.24779	113	1919.5	1043	25357	-1
18847	2260	161.42857	14	1381	1029	25358	-1
18848	8792	157	56	1376.5	1041.5	25358	-1
18849	69839	698.39001	100	181	1079.5	25364	-1
18850	6455	169.86842	38	621	1103.5	25368	-1
18851	2434	187.23077	13	72	1104.5	25372	-1
18852	4987	155.84375	32	69	1124	25372	-1
18853	1559	155.89999	10	60	1131	25372	-1
18854	4220	175.83333	24	1299.5	1115	25374	-1
18855	5040	180	28	1549.5	1147	25379	-1
18856	24084	245.7551	98	1722	1153	25380	-1
18857	14990	154.53609	97	1998.5	1169	25382	-1
18858	2361	168.64285	14	263.5	1141.5	25385	-1
18859	24933	213.10257	117	1676.5	1179.5	25387	-1
18860	9694	170.07018	57	1781	1183	25390	-1
18861	4627	165.25	28	1809	1190	25390	-1
18862	60758	732.02411	83	148.5	1180.5	25391	-1
18863	56953.996	769.64862	74	710	1162	25392	-1
18864	1915	174.09091	11	629	1223	25395	-1
18865	2812	156.22223	18	779.5	1198	25396	-1
18866	3208	200.5	16	579.5	1213	25405	-1
18867	1844	184.39999	10	567.5	1249	25405	-1
18868	7302	178.09756	41	1542.5	1260.5	25415	-1
18869	3600	163.63637	22	1536	1264	25415	-1
18870	1529	152.89999	10	1548.5	1266.5	25415	-1
18871	5154	171.8	30	1549	1272.5	25415	-1
18872	1757	175.7	10	1381.5	1264	25417	-1
18873	11721	158.39189	74	1390.5	1283.5	25417	-1
18874	11631	168.56522	69	1399.5	1283	25417	-1
18875	2788	154.88889	18	1408.5	1287.5	25417	-1
18876	2592	162	16	1241.5	1269	25419	-1
18877	8304	166.08	50	1238	1281	25419	-1
18878	1578	157.8	10	1078	1286.5	25428	-1
18879	2645	155.58824	17	1069.5	1315.5	25428	-1
18880	5703	172.81818	33	1098	1325	25428	-1
18881	32367	567.8421	57	850.5	1300	25430	-1
18882	7227	258.10715	28	866.5	1313.5	25430	-1
18883	7624	162.21277	47	1240	1322	25431	-1
18884	6916	160.8372	43	1542.5	1331	25433	-1
18885	7476	169.90909	44	1557.5	1336	25433	-1
18886	6173	171.47223	36	1545	1346.5	25433	-1
18887	11407	158.43056	72	790.5	1330	25434	-1
18888	36184	190.44211	190	6	1328	25436	-1
18889	8726	167.80769	52	1758.5	1352	25439	-1
18890	6588	168.92308	39	1753.5	1366.5	25439	-1
18891	2661	166.3125	16	486	1347	25440	-1
18892	1593	159.3	10	472.5	1357.5	25440	-1
18893	3531	160.5	22	495	1380	25440	-1
18894	1993	166.08333	12	486	1381.5	25440	-1
18895	2355	181.15384	13	397	1370.5	25442	-1
18896	2215	170.38461	13	433.5	1373	25442	-1
18897	3583	155.78261	23	799	1384	25451	-1
18898	3430	155.90909	22	810.5	1396	25451	-1
18899	4521	161.46428	28	825	1398.5	25451	-1
18900	3153	210.2	15	549	1397.5	25454	-1
18901	57727	363.0629	159	566	1407.5	25454	-1
18902	5138	214.08333	24	555	1428	25454	-1
18903	5557	213.73077	26	569	1438	25454	-1
18904	5318	171.54839	31	1835.5	1425.5	25455	-1
18905	4591	199.60869	23	339	1425	25456	-1
18906	13111	195.68657	67	335	1434.5	25456	-1
18907	2300	153.33333	15	262	1412	25458	-1
18908	6753	157.04651	43	256	1420.5	25458	-1
18909	2910	161.66667	18	265	1440.5	25458	-1
18910	15998.999	153.83653	104	1954.5	1438.5	25462	-1
18911	3465	157.5	22	1015.5	1449.5	25464	-1
18912	3591	171	21	1012	1458	25464	-1
18913	20234	190.8868	106	1033.5	1464	25464	-1
18914	12759	172.41891	74	1012.5	1469	25464	-1
18915	6565	164.125	40	200.5	1451.5	25468	-1
18916	10835	159.33824	68	202.5	1459.5	25468	-1
18917	9992	163.80328	61	197.5	1470	25468	-1
18918	15777	164.34375	96	438.5	1462	25469	-1
18919	2253	160.92857	14	1546.5	1474.5	25470	-1
18920	5865	202.24138	29	1603	1484	25474	-1
18921	3525.9998	160.27272	22	1610	1493	25474	-1
18922	43999	273.28571	161	1387.5	1499.5	25477	-1
18923	2586	152.11765	17	1886	1524	25478	-1
18924	2940	163.33333	18	517.5	1534.5	25479	-1
18925	2733	160.76471	17	504.5	1539.5	25479	-1
18926	15970.999	179.44943	89	1977	1507.5	25481	-1
18927	8962	229.79488	39	424.5	1503	25485	-1
18928	1702.0001	154.72728	11	417.5	1516	25485	-1
18929	1717	171.7	10	437	1516	25485	-1
18930	5086	231.18182	22	679.5	1500.5	25486	-1
18931	2521	157.5625	16	689	1518.5	25486	-1
18932	2493	166.2	15	700	1537.5	25486	-1
18933	6135	165.81081	37	792	1542	25490	-1
18934	9878	161.93443	61	787	1551.5	25490	-1
18935	5676	166.94118	34	899	1540	25493	-1
18936	84285	438.98438	192	144	1547	25494	-1
18937	2331	155.39999	15	1425.5	1540	25497	-1
18938	9287	160.1207	58	1431	1551.5	25497	-1
18939	10592	158.08955	67	1421.5	1555	25497	-1
18940	3705	154.375	24	1130.5	1557	25499	-1
18941	1772	161.09091	11	1507	1560	25501	-1
18942	8152	156.76923	52	889	1595	25508	-1
18943	19663	175.5625	112	1699	1590.5	25509	-1
18944	19803	175.24779	113	1702.5	1605	25509	-1
18945	2443	174.5	14	1029	1592	25510	-1
18946	4900	158.06451	31	2.5	1611.5	25513	-1
18947	3238	179.88889	18	180	1610.5	25516	-1
18948	32786	338	97	192.5	1617.5	25516	-1
18949	1689	168.89999	10	164.5	1636	25516	-1
18950	8393	226.83784	37	167	1646	25516	-1
18951	18268	157.48276	116	900	1643.5	25524	-1
18952	25946	167.39355	155	1532.5	1648.5	25526	-1
18953	22044	172.21875	128	1099	1647.5	25527	-1
18954	3661	174.33333	21	1105.5	1662.5	25527	-1
18955	43725	502.58621	87	614.5	1668.5	25528	-1
18956	5460	156	35	1292	1700.5	25532	-1
18957	4583	163.67857	28	1510.5	1679.5	25534	-1
18958	22489	179.912	125	1518	1687	25534	-1
18959	11769	156.92	75	1612	1686	25535	-1
18960	2466	154.125	16	1586	1686.5	25535	-1
18961	10540	162.15384	65	1599.5	1689.5	25535	-1
18962	1761	160.09091	11	418.5	1683.5	25539	-1
18963	3582	162.81818	22	418.5	1698	25539	-1
18964	4202	233.44444	18	15.5	1689.5	25540	-1
18965	21019	186.00885	113	1780.5	1690.5	25542	-1
18966	12664	166.63158	76	1777	1717	25542	-1
18967	1521	152.10001	10	1691	1750.5	25549	-1
18968	2346	156.39999	15	914	1749.5	25559	-1
18969	2857	158.72223	18	69	1780.5	25564	-1
18970	82696	430.70834	192	61.5	1789	25564	-1
18971	13678	231.83051	59	221.5	1772	25565	-1
18972	17521	156.4375	112	208	1781	25565	-1
18973	3404.9998	154.77272	22	119	1799	25570	-1
18974	2099	161.46153	13	708.5	1804	25572	-1
18975	2789	164.05882	17	709	1814	25572	-1
18976	34856	187.39784	186	838	1826	25576	-1
18977	3495	158.86363	22	128.5	1824.5	25578	-1
18978	10803	158.86765	68	135	1836	25578	-1
18979	5335	156.91176	34	1300	1838	25579	-1
18980	18467	160.58261	115	1306.5	1841.5	25579	-1
18981	13425.999	156.11627	86	969.5	1849.5	25583	-1
18982	113927	612.51074	186	58	1873	25585	-1
18983	13346	162.7561	82	1112	1866	25586	-1
18984	2158	154.14285	14	1466.5	1876	25588	-1
18985	25747	221.95689	116	4	1869	25589	-1
18986	10207	175.98276	58	1039	1895	25590	-1
18987	4204	182.78261	23	794.5	1884	25593	-1
18988	33036	202.67485	163	792.5	1896	25593	-1
18989	7441	158.31915	47	1354.5	1885.5	25594	-1
18990	8583	161.94339	53	1381	1900	25594	-1
18991	26435	190.17986	139	1639	1889.5	25595	-1
18992	3951	164.625	24	865	1905.5	25597	-1
18993	6881	202.38235	34	346	1901.5	25598	-1
18994	13406	171.8718	78	344	1920.5	25598	-1
18995	22125	206.7757	107	332	1922	25598	-1
18996	2573	183.78572	14	350.5	1926.5	25598	-1
18997	9942	261.63159	38	337.5	1931.5	25598	-1
18998	29670	166.68539	178	1730.5	1924	25603	-1
18999	4284	164.76923	26	429.5	1935.5	25606	-1
19000	37930	220.52325	172	1535	1962.5	25607	-1
19001	26111	172.92053	151	1894.5	1940	25608	-1
19002	11178	164.38235	68	395	1966.5	25611	-1
19003	3242	154.38095	21	400.5	1988.5	25611	-1
19004	19335	168.13043	115	56.5	1979	25615	-1
19005	9741	207.25533	47	40	1977	25615	-1
19006	3002	176.58824	17	1002.5	2027.5	25617	-1
19007	2293	152.86667	15	1240.5	2024.5	25619	-1
19008	19760	158.08	125	514.5	2011.5	25621	-1
19009	2541	195.46153	13	501.5	2003	25621	-1
19010	4321	154.32143	28	487.5	2015	25621	-1
19011	31026	292.69812	106	505.5	2029	25621	-1
19012	3349	167.45	20	767.5	2008.5	25622	-1
19013	7849	156.98	50	1869	2025.5	25623	-1
19014	5399	154.25714	35	1868	2032.5	25623	-1
19015	33229	239.05756	139	1445	2040	25624	-1
19016	22035	183.625	120	85	2044	25628	-1
19017	13406.001	178.74667	75	67	2044.5	25628	-1
19018	4208	155.85185	27	3.5	4.5	25630	-1
19019	8537	161.07547	53	129	4	25631	-1
19020	1860	155	12	1653	30	25634	-1
19021	2166	166.61539	13	309.5	34.5	25636	-1
19022	1702.0001	154.72728	11	328.5	38	25636	-1
19023	1833	152.75	12	327.5	49.5	25636	-1
19024	115561	736.05731	157	1067.5	64	25637	-1
19025	1575	157.5	10	1316	34.5	25638	-1
19026	4433	184.70833	24	217.5	46.5	25640	-1
19027	1707	155.18182	11	212.5	59.5	25640	-1
19028	4622	159.3793	29	217	62	25640	-1
19029	1611	161.10001	10	246	83.5	25640	-1
19030	20547	164.37601	125	164	77	25643	-1
19031	1847	167.90909	11	145.5	90	25643	-1
19032	10287	177.36208	58	161	104	25643	-1
19033	2093	161	13	907.5	101	25645	-1
19034	16765	188.37079	89	1674	79.5	25646	-1
19035	21720	208.84616	104	1661	88	25646	-1
19036	72561	483.73999	150	450	129.5	25647	-1
19037	3413	213.3125	16	373	164.5	25648	-1
19038	71472	590.67767	121	1105.5	129	25649	-1
19039	3041	202.73334	15	1096.5	139	25649	-1
19040	20592	163.42857	126	1377.5	134	25650	-1
19041	21160	169.28	125	1602	141.5	25651	-1
19042	45786	269.32941	170	5	150.5	25653	-1
19043	40601	255.3522	159	1960.5	177	25656	-1
19044	5840	166.85715	35	1691	195.5	25658	-1
19045	1532	153.2	10	1676	231.5	25658	-1
19046	1576	157.60001	10	1574	276.5	25665	-1
19047	16620	178.70967	93	1586.5	291	25665	-1
19048	2802	155.66667	18	1597	292	25665	-1
19049	44137	298.22296	148	1943	314	25667	-1
19050	2355	181.15384	13	285.5	302	25670	-1
19051	1849	184.89999	10	323.5	313.5	25670	-1
19052	4338	154.92857	28	274	320.5	25670	-1
19053	14851	174.71765	85	285	323.5	25670	-1
19054	2201	157.21428	14	268.5	322	25670	-1
19055	6586	193.70589	34	272	336	25670	-1
19056	10761	275.92307	39	265.5	341	25670	-1
19057	2175	181.25	12	291.5	347.5	25670	-1
19058	1712	155.63637	11	20.5	322.5	25671	-1
19059	12449	276.64444	45	12	329	25671	-1
19060	2302	164.42857	14	23	336.5	25671	-1
19061	81841	654.72803	125	131.5	317	25672	-1
19062	16117.999	161.17999	100	2000.5	327.5	25673	-1
19063	3578	155.56522	23	2002	346	25673	-1
19064	35088	185.65079	189	1826.5	330.5	25674	-1
19065	2122	192.90909	11	1419	373	25676	-1
19066	34819	190.26776	183	372.5	374	25678	-1
19067	3193	168.05263	19	1153	367.5	25680	-1
19068	22500	225	100	441.5	400	25685	-1
19069	5415	174.67741	31	462.5	401.5	25685	-1
19070	18118	341.84906	53	1235	404	25686	-1
19071	4000	190.4762	21	1255	412.5	25686	-1
19072	1873	156.08333	12	1243.5	412	25686	-1
19073	6481	270.04166	24	1236	434.5	25686	-1
19074	4562	175.46153	26	201	449.5	25691	-1
19075	2516	157.25	16	168.5	455.5	25691	-1
19076	6653	175.07895	38	162	467	25691	-1
19077	4548	168.44444	27	192.5	468	25691	-1
19078	16204	168.79167	96	419	457	25693	-1
19079	2991	199.39999	15	1125	447	25694	-1
19080	20081	164.59836	122	364	464.5	25695	-1
19081	14777	335.84091	44	888	547.5	25702	-1
19082	7146	255.21428	28	1129.5	518	25704	-1
19083	7378	199.40541	37	1122.5	520	25704	-1
19084	6593	235.46428	28	1130	533.5	25704	-1
19085	17310	219.11392	79	1148	543	25704	-1
