Object ID	Elongation Factor 	Circularity 	Mean Intensity DAPI	Total Intensity DAPI	Total Intensity telo 550	Mean Intensity telo 550	Total Intensity 53BP1 647	Mean Intensity 53BP1 647	telo550_spots  Counts 	53bp1_spots  Counts 	Well 	Center X 	Center Y 	Area 	total_intensity_telo 	total_intensity_bp1 	mean-550-withoutspots 	total_area_telo 	area_dif_telo 	int_dif_telo 	mean-53bp1-withoutspots 	int_dif_telo 	area_dif_telo 	Parent Object ID (Well)	Parent Trace ID
19033	1.5725505	0.96108675	435.78323	1143931	98814	37.643429	415508	158.28876	0	0	6	795	824	2625	0	0	37.643429	0	2625	98814	158.28876	415508	2625	5	-1
19034	1.6858316	0.97895135	301.87308	587445	81302	41.779034	204614	105.14594	2	1	6	1323.5	820	1946	5380	3818	40.043249	50	1896	75922	104.52681	199234	1921	5	-1
19035	1.7308438	0.87438515	557.80573	2940194	180405	34.225952	1152854	218.71637	1	0	6	885	853	5271	4750	0	33.669734	54	5217	175655	218.71637	1148104	5271	5	-1
19036	1.6415282	0.96679835	177.47931	527646	60540	20.36327	418860.97	140.88832	0	0	6	1974	843	2973	0	0	20.363269	0	2973	60540	140.88832	418860.97	2973	5	-1
19037	1.9527174	0.9458978	311.68411	565395	62734	34.583241	234852	129.46637	1	2	6	204.5	846	1814	5032	122273	32.289871	27	1787	57702	70.361875	229820	1600	5	-1
19038	2.4015606	0.92221737	371.84424	613543	41538	25.174545	311873	189.01395	1	0	6	1427.5	846	1650	1796	0	24.366646	19	1631	39742	189.01394	310077	1650	5	-1
19039	2.041334	0.94857898	271.87958	573394	65516	31.06496	167465	79.40493	0	1	6	1615	853.5	2109	0	2532	31.06496	0	2109	65516	78.802198	167465	2093	5	-1
19040	2.2476118	0.93653589	214.20045	556707	75041	28.873028	227265	87.443245	1	2	6	1805.5	852.5	2599	11199	95052.996	25.006659	46	2553	63842	56.96338	216066	2321	5	-1
19041	1.6740042	0.90160615	50.238625	45265	131921	146.4162	41000	45.504993	0	0	6	828.5	850.5	901	0	0	146.4162	0	901	131921	45.504994	41000	901	5	-1
19042	1.7410984	0.91085944	402.55841	627186	76347	49.003208	106930.01	68.632866	2	1	6	485	855	1558	5676	19616	46.801987	48	1510	70671	60.466764	101254.01	1444	5	-1
19043	2.4013245	0.90985933	370.08395	555496	37439	24.942705	167955	111.8954	0	0	6	566.5	861	1501	0	0	24.942705	0	1501	37439	111.8954	167955	1501	5	-1
19044	1.9277066	0.93676408	408.65585	1119717	65434	23.881021	315757	115.23978	1	1	6	1519.5	870.5	2740	4250	36514	22.535543	25	2715	61184	109.85169	311507	2542	5	-1
19045	2.0231519	0.9541383	465.59103	1143026	63786	25.982077	327593	133.4391	1	0	6	376.5	873	2455	835	0	25.789021	14	2441	62951	133.4391	326758	2455	5	-1
19046	1.5509854	0.97185368	478.22366	553783	28452	24.569948	128218	110.72366	0	0	6	55.5	859	1158	0	0	24.569948	0	1158	28452	110.72366	128218	1158	5	-1
19047	2.1987692	0.91475184	376.03162	594506	73763	46.655914	146158	92.446556	2	4	6	1233	880.5	1581	4206	11980	44.904454	32	1549	69557	88.977454	141952	1508	5	-1
19048	2.0378657	0.91836355	509.36499	1158296	92783	40.80167	287038	126.22604	1	2	6	688	896	2274	5566	20999	39.181042	48	2226	87217	123.22325	281472	2159	5	-1
19049	2.178888	0.93553116	226.36644	558446	58416	23.678963	226727	91.903931	0	2	6	1867.5	899.5	2467	0	100804	23.678962	0	2467	58416	57.657049	226727	2184	5	-1
19050	1.5201613	0.93545686	453.97006	545672	20851	17.346922	86865.992	72.267883	0	1	6	89.5	895.5	1202	0	3434	17.346922	0	1202	20851	70.645209	86865.992	1181	5	-1
19051	1.9434318	0.95187493	351.13943	556556	44500	28.07571	144733	91.314194	3	2	6	593	898.5	1585	9277	3905	23.482	85	1500	35223	90.274359	135456	1560	5	-1
19052	3.0633803	0.82115792	195.71664	165772	18014	21.268005	133815	157.98701	1	0	6	2036.5	900.5	847	2859	0	18.686806	36	811	15155	157.98701	130956	847	5	-1
19053	2.1041023	0.90646767	280.27081	602302	75331	35.053978	300135	139.66263	1	0	6	854	914.5	2149	3087	0	34.15792	34	2115	72244	139.66263	297048	2149	5	-1
19054	1.732342	0.95487278	271.05542	572198	77675	36.795357	264991	125.52866	1	0	6	1697	910.5	2111	1911	0	36.216061	19	2092	75764	125.52866	263080	2111	5	-1
19055	2.2294344	0.94693012	377.9523	586204	87460	56.389427	275721	177.76982	3	0	6	1398	934	1551	17035	0	47.778155	77	1474	70425	177.76983	258686	1551	5	-1
19056	5.4965675	0.68959084	229.28473	99051	6585	15.243055	21855	50.590279	0	1	6	7	944.5	432	0	2904	15.243056	0	432	6585	45.775362	21855	414	5	-1
19057	2.1702945	0.95464205	384.13943	895429	55825.996	23.949377	213846	91.740028	0	2	6	264.5	944	2331	0	8925	23.949376	0	2331	55825.996	90.075165	213846	2275	5	-1
19058	1.8802441	0.95967422	451.15952	588312	121504.01	93.177917	120631	92.508438	0	1	6	1315.5	946.5	1304	0	7687	93.17792	0	1304	121504.01	89.923567	120631	1256	5	-1
19059	1.6156716	0.94735988	440.19601	1145390	63142.996	24.267101	450522.97	173.14488	1	0	6	455	957.5	2602	8821	0	21.462661	71	2531	54321.996	173.14488	441701.97	2602	5	-1
19060	1.9044517	0.94433649	675.55945	613408	121452	133.75771	114913	126.55617	1	0	6	1192	951.5	908	3495.9998	0	133.88876	27	881	117956	126.55617	111417	908	5	-1
19061	1.5075107	0.95184785	653.58533	597377	75934	83.078773	84140	92.056892	0	2	6	1131	964.5	914	0	27472	83.078775	0	914	75934	74.661397	84140	759	5	-1
19062	1.8226448	0.96233133	259.42838	579563	122996	55.0564	309413	138.50179	3	0	6	1549	973	2234	49234	0	35.841594	176	2058	73762	138.50179	260179	2234	5	-1
19063	1.8920635	0.94801265	362.10904	561269	65053	41.969677	176082	113.60129	0	4	6	609	969	1550	0	64032	41.969677	0	1550	65053	90.875912	176082	1233	5	-1
19064	2.0361446	0.96088995	269.14963	555794	75266	36.448425	175408	84.943344	2	1	6	1808.5	984	2065	25751	66515	25.340328	111	1954	49515	57.342285	149657	1899	5	-1
19065	1.6087231	0.96593956	373.60358	584316	55298	35.356777	214605	137.21547	2	0	6	862.5	993	1564	5526	0	33.493943	78	1486	49772	137.21547	209079	1564	5	-1
19066	1.7147475	0.96064728	229.62093	557290	78985	32.544292	153549	63.266994	1	2	6	1704.5	1002.5	2427	13563	46081	27.650888	61	2366	65422	47.955377	139986	2241	5	-1
19067	1.7103471	0.98128019	317.69415	978498	56266.004	18.268183	335552	108.94546	0	8	6	231	1004	3080	0	58563	18.268183	0	3080	56266.004	101.79677	335552	2721	5	-1
19068	1.5190905	0.98458197	460.95859	1068963	50037	21.576973	450391.03	194.21777	0	0	6	64.5	1009.5	2319	0	0	21.576973	0	2319	50037	194.21778	450391.03	2319	5	-1
19069	1.7848345	0.97412767	429.76834	1113100	77270	29.833977	378487	146.13397	2	0	6	1925	1011.5	2590	10518	0	26.647505	85	2505	66752	146.13398	367969	2590	5	-1
19070	1.8468611	0.9290149	577.87872	1753284	190068	62.646011	501408	165.26302	4	0	6	894	1025	3034	36858	0	54.40696	218	2816	153210	165.26302	464550	3034	5	-1
19071	2.1652575	0.93639146	452.23706	585647	43749	33.783012	113955	87.99614	0	2	6	1284	1015.5	1295	0	10414	33.783012	0	1295	43749	84.04302	113955	1232	5	-1
19072	1.6916879	0.97549511	296.57776	696068	58921.996	25.10524	261037	111.22156	1	0	6	2013.5	1034.5	2347	1048	0	24.827969	16	2331	57873.996	111.22156	259989	2347	5	-1
19073	2.0978009	0.93631285	328.77036	556937	61942	36.565525	165201	97.521248	0	2	6	541	1047	1694	0	9764	36.565525	0	1694	61942	95.184936	165201	1633	5	-1
19074	1.9673786	0.94668769	217.41969	549637	63443	25.096123	148196	58.621834	0	2	6	1713.5	1048	2528	0	42446	25.096123	0	2528	63443	44.695689	148196	2366	5	-1
19075	1.7934194	0.96449313	455.47498	1082664	90989	38.278923	402790	169.45309	0	1	6	108	1061.5	2377	0	1982	38.278923	0	2377	90989	169.40321	402790	2366	5	-1
19076	1.8606256	0.96191565	659.34363	1410336	169744	79.356712	436827	204.2202	4	0	6	1038	1055	2139	33179	0	68.937405	158	1981	136565	204.2202	403648	2139	5	-1
19077	2.0929812	0.93755889	200.74309	551642	103173.01	37.544762	194597.98	70.814407	5	1	6	1586	1074.5	2748	27622	10509	29.05808	148	2600	75551.008	68.206367	166975.98	2699	5	-1
19078	1.6607685	0.96773374	601.30682	1179764	71703	36.545872	222946	113.63201	3	1	6	733	1081.5	1962	24843	2095	25.302376	110	1852	46860	113.31503	198103	1949	5	-1
19079	2.0608074	0.94326073	397.24332	772241	70299	36.162037	309288	159.09877	1	0	6	230.5	1074	1944	4443	0	34.64282	43	1901	65856	159.09877	304845	1944	5	-1
19080	1.7351263	0.96876971	466.31442	1142004	75663	30.895468	455259	185.89587	3	0	6	642	1089.5	2449	20689	0	23.932956	152	2297	54974	185.89588	434570	2449	5	-1
19081	1.629873	0.95833062	489.55316	1095620	86187	38.510723	309011	138.07462	1	0	6	1916	1096	2238	8531	0	35.459361	48	2190	77656	138.07462	300480	2238	5	-1
19082	1.4514712	0.98749884	251.4892	570629	55978	24.67078	224500	98.942268	0	0	6	1802	1102	2269	0	0	24.67078	0	2269	55978	98.942265	224500	2269	5	-1
19083	1.9716743	0.96325915	483.15912	950374	130327	66.256737	406387	206.60245	2	0	6	376	1103.5	1967	15872	0	62.373297	132	1835	114455	206.60244	390515	1967	5	-1
19084	1.7932655	0.95397848	460.04434	581036	84413	66.835312	160163	126.81156	0	0	6	1095.5	1104	1263	0	0	66.835313	0	1263	84413	126.81156	160163	1263	5	-1
19085	3.6519208	0.74049833	261.44794	208374	25515	32.013802	55649.004	69.82309	0	1	6	2036	1117	797	0	9964	32.013802	0	797	25515	62.326063	55649.004	733	5	-1
19086	2.1423576	0.93383438	338.46796	670505	68284	34.46946	164991	83.28672	4	2	6	22.5	1125.5	1981	25099	28672	24.495179	218	1763	43185	75.189741	139892	1813	5	-1
19087	1.9844408	0.88542279	444.98199	1285108	65374	22.636427	158614	54.921745	0	2	6	165.5	1134.5	2888	0	4679	22.636427	0	2888	65374	53.767028	158614	2863	5	-1
19088	1.8519158	0.92310636	195.02708	547246	106278	37.875267	161515	57.560585	2	2	6	1623.5	1139.5	2806	28443.998	53251	29.042538	126	2680	77834.002	41.576037	133071	2604	5	-1
19089	1.9927885	0.95391796	442.07288	915975	65608	31.664093	115900	55.936295	0	0	6	273	1141	2072	0	0	31.664093	0	2072	65608	55.936293	115900	2072	5	-1
19090	1.7515198	0.96397171	211.16998	551576	87717	33.582314	188586	72.199844	1	0	6	1722.5	1165	2612	6085	0	31.899961	53	2559	81632	72.199847	182501	2612	5	-1
19091	1.8934401	0.95398755	367.2373	1171487	144946	45.437618	132487	41.531975	1	0	6	964	1178	3190	2340	0	45.028734	23	3167	142606	41.531975	130147	3190	5	-1
19092	1.9672489	0.95283196	484.19168	1103957	79552	34.891228	266263	116.78202	0	0	6	1516.5	1202.5	2280	0	0	34.891228	0	2280	79552	116.78202	266263	2280	5	-1
19093	1.9661241	0.96144353	229.51741	520775	77472	34.143677	179924	79.296608	1	0	6	2019.5	1205.5	2269	2282	0	33.566964	29	2240	75190	79.296606	177642	2269	5	-1
19094	1.7778187	0.96930929	261.57751	707044	63601	23.529781	302248	111.81946	1	0	6	1864.5	1219.5	2703	5208	0	21.894638	36	2667	58393	111.81946	297040	2703	5	-1
19095	2.4669379	0.91356689	369.75705	721396	59018	30.250128	191508	98.15889	1	0	6	30	1227	1951	1749.9999	0	29.765073	27	1924	57268	98.158893	189758	1951	5	-1
19096	1.9816032	0.95496406	330.23694	999297	62466	20.643093	212191	70.122604	1	0	6	161.5	1239	3026	920	0	20.433599	14	3012	61546	70.122604	211271	3026	5	-1
19097	1.8867329	0.96228937	472.38541	1043027	68252	30.911232	237176	107.41666	2	0	6	1652	1244.5	2208	10067	0	27.138526	64	2144	58185	107.41667	227109	2208	5	-1
19098	2.0824981	0.91056348	217.58585	547446	81380	32.344994	172570	68.589027	2	0	6	1750	1244	2516	8440	0	29.893443	76	2440	72940	68.58903	164130	2516	5	-1
19099	1.7209985	0.93866648	377.0267	1002137	94449	35.533859	224115	84.317154	3	2	6	288.5	1254	2658	43281	4102	20.369427	146	2512	51168	83.559818	180834	2633	5	-1
19100	2.3406132	0.92903652	227.57819	538450	82260	34.76754	186271	78.728233	0	0	6	1956.5	1252.5	2366	0	0	34.76754	0	2366	82260	78.728233	186271	2366	5	-1
19101	2.2740689	0.92987935	429.30099	606173	66285	46.94405	211764	149.9745	0	0	6	761	1268	1412	0	0	46.944051	0	1412	66285	149.9745	211764	1412	5	-1
19102	2.0893683	0.89727745	306.56128	570204	89874	48.319355	175700	94.462364	3	1	6	887	1282.5	1860	18210	74179	40.0134	69	1791	71664	59.543109	157490	1705	5	-1
19103	1.6714883	0.96233047	562.71704	1724165	167789	54.761421	272610	88.971931	5	0	6	1008	1300.5	3064	31294.999	0	47.180782	171	2893	136494	88.971932	241315	3064	5	-1
19104	1.7647685	0.97411265	353.4422	663411	66956	35.671818	206873	110.21471	0	1	6	434	1293.5	1877	0	76566	35.671817	0	1877	66956	73.619774	206873	1770	5	-1
19105	2.1091927	0.94858736	436.68524	932323	172872	80.97049	316716	148.34473	2	0	6	1413.5	1303	2135	12380	0	77.159615	55	2080	160492	148.34473	304336	2135	5	-1
19106	1.5394571	0.97801906	298.04163	938235.06	84946	26.984118	238646	75.808769	4	0	6	107	1310	3148	17219	0	22.448459	131	3017	67727	75.808767	221427	3148	5	-1
19107	1.9656958	0.94481615	360.69635	551144	86832	56.827225	161328	105.58115	2	5	6	1099	1313	1528	26092.998	48824.999	42.564122	101	1427	60739.002	84.652371	135235	1329	5	-1
19108	1.9948659	0.93798182	329.80453	566934	64321.004	37.417686	195951	113.99127	2	0	6	852	1324	1719	8314	0	33.779858	61	1658	56007.004	113.99127	187637	1719	5	-1
19109	1.7869039	0.97387687	417.10803	1100331	66475	25.199015	237303	89.95565	1	4	6	338.5	1339	2638	1891	14347	24.584697	11	2627	64584	87.194368	235412	2557	5	-1
19110	1.9027778	0.96554839	439.56326	569674	64996	50.151234	201937	155.81558	1	0	6	686	1324.5	1296	9546	0	45.154723	68	1228	55450	155.81559	192391	1296	5	-1
19111	2.1146701	0.93400388	360.49292	560206	106826.99	68.74324	122877	79.071426	1	2	6	1137	1336	1554	6663	9050	65.552351	26	1528	100163.99	75.532183	116214	1507	5	-1
19112	1.9131016	0.96177501	291.79813	653336	117854	52.63689	241364	107.79991	2	0	6	1762	1334	2239	26159	0	43.56057	134	2105	91695	107.79991	215205	2239	5	-1
19113	1.6802326	0.95577865	253.25066	772921	202760.02	66.435127	342473	112.21265	1	1	6	632.5	1349.5	3052	4240	12310	65.953494	42	3010	198520.02	110.42241	338233	2990	5	-1
19114	1.998713	0.95338483	333.87305	515500	50981	33.018784	243194	157.50906	1	0	6	25	1352.5	1544	4757	0	30.836558	45	1499	46224	157.50907	238437	1544	5	-1
19115	2.4010195	0.92236206	263.18796	616123	87946	37.567707	220406	94.15036	2	1	6	1918	1351	2341	9238	10326	34.795756	79	2262	78708	91.978984	211168	2284	5	-1
19116	1.706158	0.97120212	594.12079	880487	51287	34.606613	240020	161.95682	3	0	6	1289	1350.5	1482	11871	0	28.438672	96	1386	39416	161.95682	228149	1482	5	-1
19117	1.6039945	0.97073424	381.5574	551732	37837	26.166666	172875	119.55394	0	0	6	220	1353	1446	0	0	26.166667	0	1446	37837	119.55394	172875	1446	5	-1
19118	1.7352298	0.96566609	312.66812	569056	76745	42.167583	192750	105.90659	1	2	6	567	1373	1820	6847.9995	36304	39.290051	41	1779	69897	97.292289	185902	1608	5	-1
19119	1.4327628	0.9788149	352.09418	714047	69534	34.286983	159575	78.685898	0	1	6	657.5	1395	2028	0	14916	34.286982	0	2028	69534	73.207996	159575	1976	5	-1
19120	1.8433071	0.94643968	447.24979	558615	48246	38.627701	81271	65.068855	2	1	6	1390	1392	1249	19613	4229	24.41006	76	1173	28633	62.994276	61658	1223	5	-1
19121	2.0148658	0.93777461	417.24445	1128229	109638	40.546597	330894	122.37204	0	0	6	1513	1406	2704	0	0	40.546598	0	2704	109638	122.37204	330894	2704	5	-1
19122	1.7969019	0.96610599	278.87177	643636.06	75221.008	32.591423	215036	93.169846	1	0	6	2016.5	1400.5	2308	5331	0	30.911105	47	2261	69890.008	93.169844	209705	2308	5	-1
19123	1.8744726	0.94868399	298.93637	563794	69117	36.647404	207458	109.99894	1	1	6	815	1401.5	1886	14109.999	3265	29.976567	51	1835	55007.001	109.42819	193348	1866	5	-1
19124	1.5298681	0.9768073	435.80548	557831	74272	58.025002	223203	174.37735	2	0	6	1063	1401	1280	5321	0	55.92133	47	1233	68951	174.37734	217882	1280	5	-1
19125	1.6663594	0.95834157	528.29803	563694	28955.002	27.136833	103478	96.980316	1	0	6	1345	1399.5	1067	823	0	26.690704	13	1054	28132.002	96.980319	102655	1067	5	-1
19126	1.8921569	0.96445622	49.10891	4960	3795	37.574257	2271	22.485149	0	0	6	1620	1387.5	101	0	0	37.574257	0	101	3795	22.485149	2271	101	5	-1
19127	2.1440032	0.94124169	406.79895	1009675	75489	30.414585	280170	112.88074	3	1	6	487.5	1416	2482	15026	1721	25.544149	115	2367	60463	112.68677	265144	2471	5	-1
19128	1.8453661	0.95649979	363.04648	702858	48924	25.27066	249040.02	128.63637	0	0	6	1234	1413	1936	0	0	25.270661	0	1936	48924	128.63637	249040.02	1936	5	-1
19129	2.1846234	0.93345319	328.04196	625576	35953	18.853172	153191	80.330887	0	3	6	400.5	1423	1907	0	16544	18.853173	0	1907	35953	74.998353	153191	1822	5	-1
19130	1.7446009	0.95181646	564.16528	1170643	52194	25.153734	145937	70.331085	1	0	6	1683.5	1419.5	2075	2849	0	24.094238	27	2048	49345	70.331084	143088	2075	5	-1
19131	1.856383	0.91050156	348.13605	562936	49118	30.376005	146757	90.758812	0	2	6	741	1446.5	1617	0	3921.0001	30.376005	0	1617	49118	89.721105	146757	1592	5	-1
19132	1.7287481	0.95233909	370.75018	476414	76007	59.149418	241442	187.89261	1	0	6	17	1446	1285	20378	0	46.865206	98	1187	55629	187.89261	221064	1285	5	-1
19133	1.8476407	0.97000433	311.98691	547849	48608	27.681093	178593	101.70444	1	2	6	161	1449.5	1756	7651	6394	24.021701	51	1705	40957	100.34907	170942	1716	5	-1
19134	1.6447368	0.97801823	396.32651	1082764	93741	34.312225	230044	84.203514	4	4	6	281	1462	2732	42953	27038	20.04262	198	2534	50788	78.623548	187091	2582	5	-1
19135	2.0153183	0.94841405	309.53986	644462	64501	30.980307	227419	109.23103	1	0	6	1592	1465	2082	1778	0	30.38905	18	2064	62723	109.23103	225641	2082	5	-1
19136	1.6465438	0.9666455	368.9115	792053	70207	32.700047	251212	117.00606	1	0	6	1837	1465	2147	17126	0	25.667795	79	2068	53081	117.00605	234086	2147	5	-1
19137	1.6761543	0.97283267	354.39227	559231	57693	36.560837	183737	116.43663	1	1	6	883	1470.5	1578	4813	4817	34.539517	47	1531	52880	115.65611	178924	1547	5	-1
19138	1.6540711	0.97512243	333.5311	739772	44716	20.160505	289088	130.33723	0	1	6	1444	1474.5	2218	0	5152	20.160505	0	2218	44716	129.71037	289088	2189	5	-1
19139	1.5943536	0.9839237	410.45874	552067	40911	30.417101	218613	162.53755	0	0	6	1017.5	1472.5	1345	0	0	30.4171	0	1345	40911	162.53755	218613	1345	5	-1
19140	1.6314594	0.97484657	304.01718	531118	46760	26.765884	175315	100.35204	0	0	6	104.5	1480.5	1747	0	0	26.765884	0	1747	46760	100.35203	175315	1747	5	-1
19141	1.9102811	0.95270027	432.68369	1109401	70570	27.523401	457072.97	178.26559	5	0	6	1153	1494	2564	12135	0	23.705882	99	2465	58435	178.26559	444937.97	2564	5	-1
19142	1.8128407	0.95676353	330.69681	541020	50492	30.863081	156524	95.67482	2	4	6	965.5	1495	1636	4367	41163	28.684701	28	1608	46125	78.210847	152157	1475	5	-1
19143	1.8170895	0.90352275	324.12817	230131	21774	30.667606	49276	69.402817	2	0	6	798.5	1498.5	710	3617	0	26.819793	33	677	18157	69.402817	45659	710	5	-1
19144	1.7538521	0.96869551	425.61014	1099351	58411.004	22.613628	334242	129.4007	1	0	6	1676.5	1531.5	2583	1324	0	22.230142	15	2568	57087.004	129.4007	332918	2583	5	-1
19145	2.1619751	0.93577281	243.49486	520592	60268	28.188961	276006	129.09541	0	0	6	43.5	1528.5	2138	0	0	28.188962	0	2138	60268	129.09542	276006	2138	5	-1
19146	1.5564133	0.95932865	659.32013	1083263	49136	29.906269	259182	157.74924	2	0	6	1132	1531	1643	11078	0	23.965995	55	1588	38058	157.74924	248104	1643	5	-1
19147	1.6447292	0.96111206	321.99057	546418	84298	49.674721	217912.02	128.41014	1	0	6	226	1535	1697	5775	0	47.647451	49	1648	78523	128.41014	212137.02	1697	5	-1
19148	1.7504371	0.96796709	346.1676	788915.94	91631	40.206669	265020	116.28784	1	2	6	1525	1537.5	2279	37351	49767.998	24.751482	86	2193	54280	107.51848	227669	2002	5	-1
19149	1.9214172	0.89221762	489.85904	1723814	119245	33.886047	621689	176.66638	1	1	6	965	1540.5	3519	16380	27521	29.998542	90	3429	102865	173.93677	605309	3416	5	-1
19150	1.7745303	0.92952525	349.44397	330574	57041	60.297039	67187	71.022202	1	0	6	797	1531	946	30989.998	0	30.22158	84	862	26051.002	71.022199	36197.002	946	5	-1
19151	1.881456	0.95451046	354.62234	717401	48241	23.846268	293446	145.05487	0	0	6	548.5	1543.5	2023	0	0	23.846268	0	2023	48241	145.05487	293446	2023	5	-1
19152	1.7936364	0.9698253	309.48193	676837	66192	30.266117	286469	130.9872	1	0	6	1968.5	1545.5	2187	5300	0	28.308694	36	2151	60892	130.9872	281169	2187	5	-1
19153	1.5856993	0.96923868	612.60632	578913	96633	102.25714	168968	178.80212	0	0	6	632.5	1536	945	0	0	102.25714	0	945	96633	178.80212	168968	945	5	-1
19154	1.4298454	0.98069998	346.49423	572062	181408	109.87765	296538	179.61115	0	0	6	741.5	1540.5	1651	0	0	109.87765	0	1651	181408	179.61114	296538	1651	5	-1
19155	1.9934967	0.94532307	557.70447	1105928	58783	29.643469	261128.98	131.68381	2	0	6	1397.5	1547	1983	3536	0	28.331795	33	1950	55247	131.6838	257592.98	1983	5	-1
19156	1.5540219	0.97797403	553.90826	1153237	100647	48.341499	444406	213.45149	3	0	6	873.5	1554.5	2082	21523	0	42.267094	210	1872	79124	213.45149	422883	2082	5	-1
19157	1.5651163	0.98030584	312.2142	532013	47191	27.694248	190945	112.05692	0	1	6	143.5	1558.5	1704	0	80910	27.694249	0	1704	47191	69.46654	190945	1584	5	-1
19158	2.0280932	0.89886049	719.46747	1138917	57188	36.126343	122999	77.699936	1	0	6	1051.5	1565	1583	11870	0	29.716721	58	1525	45318	77.699937	111129	1583	5	-1
19159	1.6887001	0.97440868	414.02939	1113325	159764	59.41391	321260	119.47192	1	6	6	708.5	1573	2689	695	51150.998	59.37626	10	2679	159069	113.01632	320565	2390	5	-1
19160	1.9043716	0.90312125	336.22937	574616	66703	39.030426	196547	115.00702	2	0	6	828	1566.5	1709	15340	0	31.280755	67	1642	51363	115.00702	181207	1709	5	-1
19161	1.7016807	0.96663182	384.37274	910579	77687	32.793163	216275	91.293793	2	3	6	345	1576.5	2369	21807	13478	24.935297	128	2241	55880	88.441779	194468	2293	5	-1
19162	2.008881	0.9499627	430.51425	724986	68545	40.703682	212436	126.14964	2	1	6	1291	1575.5	1684	24781	6702.9995	27.369606	85	1599	43764	124.91378	187655	1647	5	-1
19163	1.8016017	0.97637527	403.04358	1100309	71801	26.300732	357068	130.79414	1	0	6	1790.5	1587	2730	14808	0	21.442062	72	2658	56993	130.79414	342260	2730	5	-1
19164	2.1966693	0.93432533	366.33572	920968	75450	30.011932	143698	57.159107	2	0	6	424.5	1597.5	2514	22031	0	22.147181	102	2412	53419	57.159109	121667	2514	5	-1
