Object ID	Total Intensity telo 550	Mean Intensity telo 550	Area 	Center X 	Center Y 	Parent Object ID (MO)	Parent Trace ID
6450	23221.002	276.44049	84	1059	1911.5	5931	-1
6451	2535	105.625	24	1273.5	1937	5932	-1
6452	3530	141.2	25	1255	1944	5932	-1
6453	2116	66.125	32	1710	1948	5933	-1
6454	13093	170.03896	77	48	1963	5934	-1
6455	6721	98.838234	68	2023.5	1976	5935	-1
6456	4957	137.69444	36	382	1990	5936	-1
6457	16221	190.8353	85	359	1999	5936	-1
6458	3094	83.62162	37	1857	2003	5937	-1
6459	3340	115.17242	29	1538.5	1987	5938	-1
6460	4946	115.02325	43	161	1989.5	5939	-1
6461	2269	98.652176	23	156.5	2016.5	5939	-1
6462	1669.9999	128.46153	13	1435.5	2001.5	5940	-1
6463	3631.0002	145.24001	25	1250.5	2019.5	5942	-1
6464	11376	227.52	50	1344	2016.5	5943	-1
6465	22670	302.26666	75	1360	2026.5	5943	-1
6466	6724	216.90323	31	1349	2040.5	5943	-1
6467	16906	331.4902	51	706.5	2020.5	5944	-1
6468	24708	297.68674	83	699	2029.5	5944	-1
6469	9375	130.20833	72	1720.5	2021.5	5946	-1
6470	13200	146.66667	90	1938	2040.5	5948	-1
6471	5197	140.45946	37	1473.5	2040.5	5950	-1
6472	4373	84.096153	52	256.5	11.5	5953	-1
6473	19461	202.71875	96	253.5	31	5953	-1
6474	4176	144	29	774	16	5955	-1
6475	3973	147.14815	27	1801	7	5960	-1
6476	923	76.916664	12	697	44	5961	-1
6477	13536	138.12245	98	1191	26.5	5962	-1
6478	8467	108.55128	78	1167	33.5	5962	-1
6479	14109	172.06097	82	543	69.5	5965	-1
6480	20126	234.02325	86	1703.5	55	5966	-1
6481	1745	79.318184	22	902	73	5967	-1
6482	3301	75.022728	44	361.5	87	5970	-1
6483	1408	88	16	1891.5	52	5972	-1
6484	9320	186.39999	50	1965.5	116.5	5975	-1
6485	1163	83.071426	14	181	107.5	5976	-1
6486	954	63.599998	15	172	115	5976	-1
6487	6646	166.14999	40	1140.5	92	5977	-1
6488	2343	123.31579	19	862.5	92	5978	-1
6489	4080	81.599998	50	862.5	117	5978	-1
6490	1666	92.555557	18	743.5	118.5	5979	-1
6491	1469	66.772728	22	759	122.5	5979	-1
6492	5546	154.05556	36	1389	116	5981	-1
6493	2681	107.24	25	1409.5	122.5	5981	-1
6494	3589.0002	138.03847	26	1394.5	132.5	5981	-1
6495	2562	111.3913	23	1435.5	136	5981	-1
6496	13138	437.93332	30	954	159	5984	-1
6497	2233	93.041664	24	1211.5	140	5985	-1
6498	4818	123.53846	39	1198	145	5985	-1
6499	1620.0001	77.14286	21	231.5	146	5986	-1
6500	2686	70.684212	38	249.5	153	5986	-1
6501	2413	92.807693	26	233.5	166	5986	-1
6502	2605	124.04762	21	1802.5	149	5988	-1
6503	9153	212.86046	43	1789	156.5	5988	-1
6504	19104	205.41936	93	1305.5	163	5989	-1
6505	1119	93.25	12	1327.5	159.5	5989	-1
6506	8443	248.32353	34	1337.5	175.5	5989	-1
6507	4401	77.210526	57	671.5	154	5990	-1
6508	6159	93.318184	66	379	191	5992	-1
6509	2978	156.73685	19	387.5	206	5992	-1
6510	9556	144.78787	66	1538	204.5	5993	-1
6511	44282	447.29294	99	1517	218	5993	-1
6512	4985	160.80646	31	1700	201.5	5994	-1
6513	21450	228.19148	94	1684.5	218	5994	-1
6514	9677	186.09616	52	1674.5	237	5994	-1
6515	3974	92.418602	43	16	223.5	5996	-1
6516	1476	105.42857	14	49.5	238	5996	-1
6517	1420	83.529411	17	1232	222	5998	-1
6518	7929.9995	105.73333	75	484.5	248.5	5999	-1
6519	11662	143.97531	81	1008.5	243	6000	-1
6520	14012	197.35211	71	1000.5	257.5	6000	-1
6521	1190	70	17	722.5	220.5	6002	-1
6522	1857	77.375	24	735	227.5	6002	-1
6523	1795.9999	69.07692	26	678.5	239.5	6002	-1
6524	1389	115.75	12	1948	242	6004	-1
6525	21665	281.36365	77	1974	258	6004	-1
6526	9423	117.7875	80	2032.5	257.5	6005	-1
6527	9404	136.28986	69	1089	284.5	6008	-1
6528	1377	91.800003	15	1124	287	6008	-1
6529	1510	71.904762	21	147	293	6010	-1
6530	29394.998	316.07526	93	1835.5	291.5	6011	-1
6531	14482	249.68965	58	1670.5	284.5	6012	-1
6532	875	87.5	10	1697.5	305	6012	-1
6533	2402	77.483871	31	928	299.5	6013	-1
6534	2808	100.28571	28	1156.5	302	6014	-1
6535	2242	172.46153	13	1193.5	325	6014	-1
6536	5354	90.745766	59	667	310	6015	-1
6537	2707	75.194443	36	671.5	333.5	6015	-1
6538	19566	208.14894	94	1326	305	6016	-1
6539	10166	211.79167	48	1810	362	6020	-1
6540	10451	193.53703	54	572.5	356	6021	-1
6541	7637	212.13889	36	550	404	6021	-1
6542	7880.9995	171.32608	46	1690.5	376.5	6024	-1
6543	17397	191.17583	91	1074	399	6026	-1
6544	18159	229.86076	79	1920	410.5	6027	-1
6545	5453	147.37837	37	1933.5	422.5	6027	-1
6546	30221.002	324.957	93	1599.5	424.5	6028	-1
6547	863	78.454544	11	1600	451.5	6028	-1
6548	3145	136.73914	23	1280	429	6029	-1
6549	7524.9995	136.81818	55	1270	439.5	6029	-1
6550	8090	197.31708	41	1275	459	6029	-1
6551	932	66.571426	14	592.5	445.5	6030	-1
6552	1074	71.599998	15	567	450.5	6030	-1
6553	1329	94.928574	14	566	469	6030	-1
6554	9103	202.28889	45	1405	466	6031	-1
6555	3371	116.24138	29	1524	469	6032	-1
6556	4063	123.12122	33	1528	480	6032	-1
6557	25025	297.91666	84	1734.5	470	6033	-1
6558	5755	99.224136	58	467	471	6034	-1
6559	3377	84.425003	40	497.5	497	6034	-1
6560	10825	200.46297	54	1116	488	6036	-1
6561	1669.0001	75.86364	22	1136.5	489	6036	-1
6562	2085	109.73684	19	1853.5	488.5	6037	-1
6563	7400	137.03703	54	803	486	6038	-1
6564	6302	92.676468	68	831.5	488	6038	-1
6565	709	70.900002	10	810.5	497	6038	-1
6566	988	89.818184	11	671	536.5	6041	-1
6567	6546	225.72414	29	1203.5	555.5	6042	-1
6568	661	60.090908	11	1184	556	6042	-1
6569	6018	94.03125	64	740	562.5	6043	-1
6570	1778.0001	71.120003	25	1051.5	583.5	6044	-1
6571	915	76.25	12	949	563	6046	-1
6572	15873	206.14285	77	948	610.5	6046	-1
6573	3164	93.058823	34	1425.5	599	6047	-1
6574	6705	109.91803	61	857	586.5	6048	-1
6575	710	71	10	1614	597	6049	-1
6576	722	72.199997	10	1807	627.5	6051	-1
6577	1565	92.058823	17	1808	635	6051	-1
6578	1913	127.53333	15	2000	635	6054	-1
6579	11111	202.01819	55	2018	648.5	6054	-1
6580	5513	114.85416	48	719.5	667.5	6055	-1
6581	26987	341.6076	79	1883.5	669	6056	-1
6582	14743	245.71666	60	1887.5	678.5	6056	-1
6583	1727	82.238098	21	1017	658	6057	-1
6584	2059	121.11765	17	1011	668.5	6057	-1
6585	4624	132.11429	35	987	684.5	6057	-1
6586	4592	71.75	64	596.5	688	6058	-1
6587	11137.999	134.19276	83	865	733.5	6060	-1
6588	3544	110.75	32	1212	697.5	6061	-1
6589	2257	125.38889	18	1680.5	737.5	6064	-1
6590	2277	133.94118	17	1659.5	770.5	6064	-1
6591	8155	247.12122	33	1797.5	734.5	6066	-1
6592	3059	122.36	25	1793	745	6066	-1
6593	1469	104.92857	14	1794.5	754	6066	-1
6594	18214	303.56668	60	1792	766.5	6066	-1
6595	11478	229.56	50	1809.5	766.5	6066	-1
6596	3368	120.28571	28	1804.5	793	6066	-1
6597	10581	211.62	50	1195.5	738	6067	-1
6598	1693	89.105263	19	986.5	745	6068	-1
6599	7973	113.9	70	368	775	6070	-1
6600	1459	76.789474	19	382.5	770	6070	-1
6601	7127	91.371796	78	389	797.5	6070	-1
6602	1262	90.14286	14	1437	797.5	6071	-1
6603	1759	83.761902	21	861	808	6072	-1
6604	2680	92.413795	29	837	838	6072	-1
6605	5350	178.33333	30	1910.5	845	6073	-1
6606	2592	117.81818	22	1736.5	841	6074	-1
6607	2508	156.75	16	1692.5	847	6074	-1
6608	9533	151.31746	63	802	860	6076	-1
6609	1039	86.583336	12	1612	896	6079	-1
6610	641	64.099998	10	936.5	868	6081	-1
6611	2933	108.62963	27	896	892	6081	-1
6612	879	79.909088	11	1227	888	6083	-1
6613	1738	79	22	1197	894	6083	-1
6614	3020	83.888885	36	1211.5	906	6083	-1
6615	10663	171.98387	62	1454.5	895.5	6084	-1
6616	17157	285.95001	60	1472.5	905.5	6084	-1
6617	1805	120.33334	15	1173	908.5	6085	-1
6618	15580.999	421.10809	37	1411	948.5	6090	-1
6619	6658.0005	179.94595	37	1887	984.5	6093	-1
6620	10283	233.70454	44	836.5	1028.5	6095	-1
6621	27807	370.76001	75	1389	1018	6096	-1
6622	2457	122.85	20	1372.5	1028.5	6096	-1
6623	8042	201.05	40	1311	1023	6097	-1
6624	33992	354.08334	96	2025	1018	6098	-1
6625	7870	138.07018	57	2020	1048.5	6098	-1
6626	4053	84.4375	48	1174.5	1052.5	6101	-1
6627	725	60.416668	12	1198.5	1052.5	6101	-1
6628	5769	155.91891	37	1943.5	1057.5	6102	-1
6629	3934	163.91667	24	1943.5	1073	6102	-1
6630	10813	220.67346	49	1804	1065	6103	-1
6631	6848	107	64	2013	1086.5	6104	-1
6632	8220	88.3871	93	528	1076	6105	-1
6633	6702	94.394363	71	572.5	1082	6105	-1
6634	13417.999	268.35999	50	1510	1081	6106	-1
6635	3573	91.615387	39	807.5	1085.5	6108	-1
6636	11802	262.26666	45	801.5	1131	6108	-1
6637	1066	88.833336	12	789	1130.5	6108	-1
6638	589	58.900002	10	1323.5	1117	6109	-1
6639	32560	370	88	1325.5	1134	6109	-1
6640	11450	190.83333	60	871.5	1113	6110	-1
6641	1893	78.875	24	857	1135	6110	-1
6642	1320	120	11	874.5	1151	6110	-1
6643	4079	113.30556	36	1983	1145	6111	-1
6644	3586	132.81482	27	1979.5	1152.5	6111	-1
6645	1407.0001	74.052635	19	694	1130	6112	-1
6646	3724	93.099998	40	717	1135	6112	-1
6647	3091	140.5	22	1120	1148.5	6114	-1
6648	1886	117.875	16	1420.5	1144.5	6115	-1
6649	6342	186.52942	34	1432	1156.5	6115	-1
6650	20569	289.70422	71	1416.5	1159	6115	-1
6651	4659	145.59375	32	1423.5	1168.5	6115	-1
6652	8267	243.14706	34	1411.5	1170	6115	-1
6653	7174	204.97144	35	1439.5	1182.5	6115	-1
6654	22347	372.45001	60	1865.5	1145.5	6116	-1
6655	16792	254.42424	66	1864	1174	6116	-1
6656	2585	136.05263	19	1879.5	1171.5	6116	-1
6657	971	74.692307	13	1374	1155.5	6117	-1
6658	780	70.909088	11	1353	1166	6117	-1
6659	749	68.090912	11	951.5	1170.5	6118	-1
6660	6209	91.308823	68	927.5	1191	6118	-1
6661	4495	160.53572	28	1221	1160.5	6119	-1
6662	10003	232.62791	43	1239	1177	6119	-1
6663	2392	159.46666	15	1564	1193.5	6121	-1
6664	4739	169.25	28	1572	1205	6121	-1
6665	15836	197.95	80	1056	1202.5	6122	-1
6666	1065	66.5625	16	863	1206.5	6123	-1
6667	2148	126.35294	17	878	1209.5	6123	-1
6668	12541	154.82716	81	183.5	1266	6125	-1
6669	10710	297.5	36	994	1229	6126	-1
6670	8496	166.58824	51	946	1240	6126	-1
6671	5426	246.63637	22	1369	1254	6127	-1
6672	711	71.099998	10	1945	1261	6129	-1
6673	1050	95.454544	11	1290	1249	6131	-1
6674	2095	116.38889	18	1718	1252.5	6132	-1
6675	1496	68	22	1140.5	1261	6133	-1
6676	725	72.5	10	1842	1274.5	6134	-1
6677	800	80	10	1832.5	1278	6134	-1
6678	6591	119.83636	55	1846	1290.5	6134	-1
6679	1552.9999	73.952377	21	334.5	1277.5	6135	-1
6680	1308	93.428574	14	464	1308.5	6136	-1
6681	930	66.428574	14	1450	1315.5	6137	-1
6682	4513	107.45238	42	1045.5	1299	6138	-1
6683	9984	149.01492	67	1017	1307	6138	-1
6684	2091	83.639999	25	554.5	1312.5	6141	-1
6685	15739	183.01163	86	564	1327.5	6141	-1
6686	9501	104.40659	91	543.5	1332	6141	-1
6687	6202	100.03226	62	1197	1333.5	6142	-1
6688	4747	128.2973	37	1659	1334.5	6143	-1
6689	8055.9995	164.40816	49	903	1330	6144	-1
6690	18990	226.07143	84	891	1335.5	6144	-1
6691	19497	229.37646	85	904.5	1351.5	6144	-1
6692	5226	193.55556	27	1559	1318.5	6145	-1
6693	13476	213.90475	63	1585.5	1345.5	6145	-1
6694	3828	116	33	1560	1376.5	6145	-1
6695	16061	422.6579	38	1823	1355	6147	-1
6696	28213	335.86905	84	1909	1350.5	6149	-1
6697	2070	121.76471	17	1890.5	1357.5	6149	-1
6698	1087	77.64286	14	1055	1371.5	6151	-1
6699	2622	201.69231	13	1063	1378.5	6151	-1
6700	2337	86.555557	27	248	1359	6153	-1
6701	10945	112.83505	97	444.5	1385.5	6155	-1
6702	9345	111.25	84	425	1396	6155	-1
6703	11496	255.46666	45	1847.5	1381.5	6156	-1
6704	11997.001	144.54218	83	679	1393	6157	-1
6705	6467.0005	150.39536	43	666	1406.5	6157	-1
6706	1267	126.7	10	1699.5	1419.5	6158	-1
6707	2213	81.962959	27	539	1392	6160	-1
6708	5442	181.39999	30	579.5	1405	6160	-1
6709	5599	90.30645	62	573	1416.5	6160	-1
6710	1148	60.421051	19	566	1422.5	6160	-1
6711	4971	160.35484	31	1958.5	1406.5	6162	-1
6712	28328	292.04123	97	1989	1415	6162	-1
6713	41042	533.013	77	901.5	1402.5	6163	-1
6714	10296	177.51724	58	884	1405.5	6163	-1
6715	1187	62.473682	19	869.5	1415	6163	-1
6716	13156	162.41975	81	1129.5	1414	6164	-1
6717	2078	122.23529	17	1410	1414	6165	-1
6718	8363	203.97562	41	1418.5	1422.5	6165	-1
6719	26638	369.97223	72	1413	1431	6165	-1
6720	792	79.199997	10	1446	1437	6165	-1
6721	3727	88.738098	42	2	1419	6167	-1
6722	1711	68.440002	25	257	1454	6170	-1
6723	1997	71.321426	28	249.5	1469.5	6170	-1
6724	841	84.099998	10	1715	1444	6171	-1
6725	1120	93.333336	12	2021.5	1460	6172	-1
6726	3506	92.263161	38	2001	1462.5	6172	-1
6727	16988	226.50667	75	673	1474	6173	-1
6728	5765	86.044777	67	803.5	1486.5	6175	-1
6729	1168	116.8	10	843.5	1502.5	6175	-1
6730	845	76.818184	11	1792	1478	6176	-1
6731	2365	112.61905	21	992.5	1477.5	6177	-1
6732	3553	114.6129	31	986	1496.5	6177	-1
6733	8707	235.32433	37	1381.5	1513.5	6179	-1
6734	5671	195.55173	29	1626	1525	6182	-1
6735	4510	167.03703	27	1528.5	1505	6183	-1
6736	2774.0002	132.09525	21	1513.5	1536	6183	-1
6737	7819	139.625	56	1128	1532	6184	-1
6738	14973	155.96875	96	1249.5	1518.5	6189	-1
6739	15096	204	74	1254	1544	6189	-1
6740	837	76.090912	11	1242	1543	6189	-1
6741	4288	115.89189	37	151.5	1516.5	6190	-1
6742	2447	101.95834	24	127	1535	6190	-1
6743	667	60.636364	11	126	1556	6190	-1
6744	7217.0005	78.445656	92	74.5	1539.5	6191	-1
6745	1143	76.199997	15	1871.5	1549	6193	-1
6746	10454	163.34375	64	1882.5	1557.5	6193	-1
6747	2396	108.90909	22	1876	1580	6193	-1
6748	5127	116.52273	44	758.5	1584.5	6195	-1
6749	14767	164.07777	90	1201.5	1583.5	6196	-1
6750	1875	170.45454	11	611.5	1563.5	6197	-1
6751	14933	169.69318	88	588.5	1582	6197	-1
6752	1152	76.800003	15	624.5	1587	6197	-1
6753	3605	150.20833	24	1564	1579	6198	-1
6754	2841	129.13637	22	1595	1594.5	6198	-1
6755	7406	84.159088	88	267.5	1592	6201	-1
6756	36188	446.76544	81	296	1614.5	6201	-1
6757	865	61.785713	14	408	1587	6202	-1
6758	784	56	14	396	1622	6202	-1
6759	4738	175.48148	27	1401	1586.5	6203	-1
6760	12006	240.12	50	1663.5	1620	6206	-1
6761	28184	352.29999	80	1678	1626	6206	-1
6762	607	55.18182	11	77	1637	6208	-1
6763	3665	93.974358	39	40.5	1662	6208	-1
6764	7081	120.01695	59	811	1634.5	6210	-1
6765	7594	105.47222	72	785	1637.5	6210	-1
6766	1372	85.75	16	1110	1626.5	6213	-1
6767	4534	110.58537	41	132	1646.5	6214	-1
6768	17644	191.78261	92	631.5	1677.5	6216	-1
6769	23714	334	71	1321	1681	6218	-1
6770	22582	594.26318	38	1311	1685	6218	-1
6771	8660	125.50725	69	254	1708.5	6219	-1
6772	12047	231.67308	52	1258	1693	6221	-1
6773	38159	459.74698	83	1273	1722	6221	-1
6774	19209	234.2561	82	1675	1691	6222	-1
6775	26460	413.4375	64	1659	1713.5	6222	-1
6776	20910	251.9277	83	931	1708	6225	-1
6777	3534	141.36	25	966	1724	6225	-1
6778	12939	170.25	76	1154	1722.5	6226	-1
6779	1049	69.933334	15	1136	1721.5	6226	-1
6780	8191	146.26785	56	1510.5	1772	6227	-1
6781	3042	108.64286	28	1480.5	1776	6227	-1
6782	9003	209.37209	43	1499.5	1784	6227	-1
6783	9519	202.53192	47	1933.5	1716.5	6229	-1
6784	1673	98.411766	17	1932.5	1728.5	6229	-1
6785	2069	89.95652	23	1753	1741	6230	-1
6786	1761	110.0625	16	1557.5	1760.5	6232	-1
6787	4433	246.27777	18	1548	1772	6232	-1
6788	2143	97.409088	22	1100	1782	6233	-1
6789	14683	198.41891	74	1875	1767.5	6234	-1
6790	1516	116.61539	13	710.5	1765.5	6236	-1
6791	13172	158.69879	83	713.5	1780.5	6236	-1
6792	13974	155.26666	90	704.5	1790	6236	-1
6793	11814	281.28571	42	1376.5	1779.5	6237	-1
6794	10175	185	55	1355	1787	6237	-1
6795	6430	194.84848	33	1358.5	1805.5	6237	-1
6796	900	75	12	941	1778.5	6238	-1
6797	872	72.666664	12	927.5	1807	6238	-1
6798	12940	165.89743	78	534	1792	6241	-1
6799	3162	90.342857	35	421.5	1812.5	6242	-1
6800	7470	99.599998	75	395	1825	6242	-1
6801	9439	111.04706	85	424.5	1835	6242	-1
6802	1416	83.294121	17	1682.5	1833.5	6243	-1
6803	861	71.75	12	1965	1804	6244	-1
6804	16014	195.29268	82	1977.5	1807.5	6244	-1
6805	3353	145.78261	23	1964	1827.5	6244	-1
6806	1263	60.142857	21	621.5	1808	6245	-1
6807	6205	105.16949	59	635	1817.5	6245	-1
6808	5244	127.90244	41	622.5	1839	6245	-1
6809	3466	84.536583	41	201	1807	6246	-1
6810	1133	66.647057	17	218.5	1856.5	6246	-1
6811	2095	95.227272	22	1026.5	1851	6248	-1
6812	2125	96.590912	22	789	1822.5	6250	-1
6813	998	99.800003	10	806.5	1835	6250	-1
6814	7793	121.76563	64	886.5	1857.5	6252	-1
6815	5522	157.77142	35	868.5	1862.5	6252	-1
6816	1611	73.227272	22	599.5	1856.5	6254	-1
6817	6814	85.175003	80	576	1867.5	6254	-1
6818	719	71.900002	10	601	1871	6254	-1
6819	1266	90.428574	14	1427.5	1868.5	6255	-1
6820	2695	158.52942	17	1425.5	1875.5	6255	-1
6821	22750	361.11111	63	533	1882.5	6256	-1
6822	1743	79.227272	22	522.5	1890.5	6256	-1
6823	894	81.272728	11	330	1884.5	6257	-1
6824	3150.0002	136.95653	23	349.5	1890	6257	-1
6825	8543	109.52564	78	328	1915	6257	-1
6826	4205	116.80556	36	362	1929.5	6257	-1
6827	4314	308.14285	14	1297.5	1874	6259	-1
6828	5227	227.26086	23	1257.5	1923.5	6259	-1
6829	1093	84.07692	13	1973	1898.5	6260	-1
6830	1162	89.384613	13	983	1887.5	6261	-1
6831	17422	300.3793	58	977	1892.5	6261	-1
6832	7787	169.28261	46	998	1900	6261	-1
6833	936	85.090912	11	983	1900	6261	-1
6834	8988	95.61702	94	677.5	1913.5	6266	-1
6835	10615	111.73684	95	629	1921.5	6266	-1
6836	1496	99.73333	15	649.5	1927	6266	-1
6837	10942	160.91176	68	1384.5	1916	6267	-1
6838	2576	107.33334	24	1567.5	1914	6268	-1
6839	1600	114.28571	14	1573.5	1920	6268	-1
6840	2624	84.645164	31	724.5	1950	6272	-1
6841	17275	338.72549	51	1466	1957.5	6274	-1
6842	789	60.692307	13	1823	1977.5	6276	-1
6843	1218	101.5	12	1169	1959	6277	-1
6844	4891	152.84375	32	1337	1968	6278	-1
6845	20087.002	275.1644	73	1293	1979.5	6278	-1
6846	1347	84.1875	16	1321	1985.5	6278	-1
6847	1834	101.88889	18	991.5	1998.5	6279	-1
6848	7305	112.38461	65	2009	2004	6280	-1
6849	3374	153.36363	22	1616	1987.5	6282	-1
6850	22507	255.76137	88	1620.5	2006	6282	-1
6851	939	93.900002	10	1742.5	2003	6286	-1
6852	7713	241.03125	32	808	2027	6287	-1
6853	6453	201.65625	32	826	2027.5	6287	-1
6854	7827	159.7347	49	1906	2023	6289	-1
6855	1717	95.388885	18	1689.5	2005.5	6290	-1
6856	2055	97.85714	21	1673.5	2035.5	6290	-1
6857	1528	117.53846	13	1680	2040.5	6290	-1
6858	17655	185.8421	95	532	2014	6291	-1
6859	3241	92.599998	35	585	2030.5	6291	-1
6860	6177	126.06123	49	553	2038	6291	-1
6861	1008	77.53846	13	1488.5	2042.5	6292	-1
6862	4036.9998	130.2258	31	1571.5	2041	6294	-1
6863	1827	152.25	12	435	2017	6295	-1
6864	8785	96.53846	91	287.5	2039.5	6296	-1
6865	2011	71.821426	28	257	2044.5	6296	-1
6866	954	73.384613	13	128	1	6300	-1
6867	8994	109.68293	82	336.5	36	6301	-1
6868	1687	88.789474	19	343	46	6301	-1
6869	8224	93.454544	88	826	7.5	6302	-1
6870	779	70.818184	11	1855.5	13.5	6304	-1
6871	3618	116.70968	31	1907	2.5	6305	-1
6872	11865	152.11539	78	200.5	39	6307	-1
6873	6225	115.27778	54	471.5	34.5	6308	-1
6874	14162	267.20755	53	463.5	57	6308	-1
6875	3559	187.3158	19	658	78.5	6309	-1
6876	3156	131.5	24	1501.5	39	6310	-1
6877	8354	109.92105	76	934.5	77	6314	-1
6878	3661	140.80769	26	1565	77	6316	-1
6879	1150	88.46154	13	1576	83.5	6316	-1
6880	1245	88.928574	14	1994.5	71	6317	-1
6881	22436	231.29897	97	1234	117	6322	-1
6882	7649.9995	196.15384	39	1439	124.5	6323	-1
6883	11341	226.82001	50	1478	132	6323	-1
6884	2874.9998	136.90475	21	1463	139.5	6323	-1
6885	4952	154.75	32	1456.5	154	6323	-1
6886	4935	133.37837	37	1118.5	160	6324	-1
6887	2557	121.7619	21	1752.5	129	6325	-1
6888	721	65.545456	11	1758	134	6325	-1
6889	1227	81.800003	15	1737	136.5	6325	-1
6890	2882	96.066666	30	1715	149.5	6325	-1
6891	21736	271.70001	80	1572	154	6329	-1
6892	12513	176.23944	71	569.5	152	6330	-1
6893	10868	162.20895	67	576.5	176	6330	-1
6894	1718	90.421051	19	1997.5	177	6331	-1
6895	11399	253.31111	45	1308.5	164	6332	-1
6896	16537	185.80899	89	1298	178.5	6332	-1
6897	2500	92.59259	27	1286	177.5	6332	-1
6898	8938	141.87302	63	1934.5	159.5	6333	-1
6899	4517	136.87878	33	937	168.5	6334	-1
6900	2227	117.21053	19	159.5	183	6335	-1
6901	8824	101.42529	87	1054	166.5	6337	-1
6902	4482	97.434784	46	1069	181	6337	-1
6903	2644	110.16666	24	1424.5	184	6338	-1
6904	2100	110.52631	19	1422	191	6338	-1
6905	6841	166.85365	41	1453.5	207	6338	-1
6906	1143	87.92308	13	1655	207.5	6339	-1
6907	7193	108.98485	66	266.5	190	6340	-1
6908	10742	206.57692	52	273.5	240	6340	-1
6909	825	58.92857	14	452	211.5	6342	-1
6910	5353	152.94286	35	402	215.5	6342	-1
6911	7614	190.35001	40	1157.5	208	6343	-1
6912	974	97.400002	10	753.5	226.5	6344	-1
6913	7682	196.97437	39	1923.5	216.5	6345	-1
6914	1402	100.14286	14	1365	202.5	6346	-1
6915	1441	102.92857	14	1385	230.5	6346	-1
6916	14103.999	156.71111	90	534.5	212	6348	-1
6917	777	64.75	12	521	221.5	6348	-1
6918	4675	85	55	545	226.5	6348	-1
6919	15683	158.41414	99	657	221.5	6349	-1
6920	1129	80.64286	14	1497.5	210	6350	-1
6921	1569	104.6	15	1500	238	6350	-1
6922	1124	86.46154	13	1486.5	253	6350	-1
6923	5006	143.02856	35	1601.5	260.5	6351	-1
6924	6380	187.64706	34	1428.5	239.5	6355	-1
6925	10577	117.52222	90	1445	248	6355	-1
6926	20743	309.59702	67	1411.5	254	6355	-1
6927	29881	335.74158	89	1444.5	264.5	6355	-1
6928	1559	103.93333	15	1350	269.5	6360	-1
6929	14984	217.15942	69	1358	272.5	6360	-1
6930	1707	106.6875	16	1789.5	276.5	6361	-1
6931	15522.999	166.91397	93	1229	271.5	6362	-1
6932	1087	77.64286	14	1249.5	275	6362	-1
6933	3641	98.405403	37	345	316	6365	-1
6934	3709.0002	82.422226	45	1996.5	275.5	6366	-1
6935	10665	183.8793	58	2017	283	6366	-1
6936	10674	201.39622	53	1963.5	284.5	6367	-1
6937	4514	145.6129	31	1959	292	6367	-1
6938	2484	80.129036	31	653.5	282	6368	-1
6939	5904	95.225807	62	648	287.5	6368	-1
6940	1546	128.83333	12	647.5	303.5	6368	-1
6941	5957	180.51515	33	668	307.5	6368	-1
6942	691	62.81818	11	1546	364.5	6370	-1
6943	2394	119.7	20	1049.5	307	6371	-1
6944	3378	84.449997	40	742	314	6372	-1
6945	17018	340.35999	50	749.5	338	6372	-1
6946	909	60.599998	15	124	341	6373	-1
6947	1810	82.272728	22	1474	334	6374	-1
6948	11772	206.52632	57	1371	346	6375	-1
6949	1187	74.1875	16	613	330.5	6377	-1
6950	22263	231.90625	96	611	343.5	6377	-1
6951	20410	221.84782	92	988	342	6378	-1
6952	4863	162.10001	30	2045.5	342.5	6381	-1
6953	7072	228.12903	31	2031.5	363.5	6381	-1
6954	1591	79.550003	20	253	342	6382	-1
6955	720	72	10	278.5	357	6382	-1
6956	17012	186.94505	91	1097	366	6388	-1
6957	812	81.199997	10	1244.5	385	6390	-1
6958	13937	211.16667	66	512	372.5	6391	-1
6959	9736	249.64102	39	1357.5	409	6392	-1
6960	12226.001	271.6889	45	820.5	374.5	6393	-1
6961	3701	97.394737	38	809.5	376.5	6393	-1
6962	2474	79.80645	31	829	378.5	6393	-1
6963	1853	66.178574	28	806.5	417	6393	-1
6964	4001	90.931816	44	201.5	401	6394	-1
6965	15654	182.02325	86	202	414	6394	-1
6966	2078	115.44444	18	1993	401.5	6395	-1
6967	3008	130.78261	23	2012.5	406	6395	-1
6968	13827.001	139.66667	99	41	401.5	6396	-1
6969	823	58.785713	14	648	398	6399	-1
6970	8617	172.34	50	1448.5	421.5	6401	-1
6971	10253	301.55884	34	1478	424.5	6401	-1
6972	1665	83.25	20	739.5	442	6403	-1
6973	6887.0005	146.53192	47	746.5	449.5	6403	-1
6974	957	79.75	12	1545	437	6406	-1
6975	5967	161.27026	37	1529.5	452.5	6406	-1
6976	9301	232.52499	40	1937	463.5	6410	-1
6977	2406	120.3	20	1754	440	6412	-1
6978	15584	273.4035	57	1400	485.5	6416	-1
6979	9151	261.45715	35	1377	520.5	6416	-1
6980	3223	140.13043	23	275.5	489	6418	-1
6981	10632	259.31708	41	2044.5	514	6423	-1
6982	5243	137.97368	38	1113.5	537	6425	-1
6983	7384	117.20635	63	477	522	6427	-1
6984	3108	115.11111	27	1578.5	537	6428	-1
6985	1237	77.3125	16	1579.5	567.5	6428	-1
6986	3170	211.33333	15	865.5	596	6430	-1
6987	1374	105.69231	13	1877	544	6431	-1
6988	6022	172.05714	35	1897.5	550.5	6431	-1
